Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
T,1,195,Adam Barber,1988 Honda CRX,Bridgestone,Milwauke,70.532(1),68.356,67.839,128.578,,,[95],"Minneapolis, MN",www.Karcepts.com,,Central,62.210,61.191,60.739,,23,1,STS,195,Adam Barber,1988 Honda CRX,Bridgestone,128.578,0.810,104.148,0.012,2.911,9720,1988,Honda CRX,Adam,Barber,Minneapolis,MN,177
T,2,199,David Whitener,1992 Mazda Miata,BFGoodrich,Texas,68.535,72.382(2),67.966,129.243,,,[99],"Fort Worth, TX",WhitenerRacingShocks/BlackArm,,Southwest,62.914,61.277,61.675,(0.665),31,2,STS,199,David Whitener,1992 Mazda Miata,BFGoodrich,129.243,0.810,104.687,0.013,3.450,9670,1992,Mazda Miata,David,Whitener,Fort Worth,TX,197
T,3,144,Eric Stoltz,1992 Mazda Miata,BFGoodrich,Snake Riv,69.173,68.257,68.379,130.149,,,[44],"Buhl, ID",AdvancedSuspension/WRS/Miata,,NorPac,62.557,61.892,62.006,(0.906),59,3,STS,144,Eric Stoltz,1992 Mazda Miata,BFGoodrich,130.149,0.810,105.421,0.008,4.184,9603,1992,Mazda Miata,Eric,Stoltz,Buhl,ID,223
T,4,155,Christopher Vreeland,1988 Honda CRX Si,BFGoodrich,Utah,70.510(1),69.267,69.620(1),130.489,,,[55],"Ogden, UT",Sticky Rice Racing,,Rocky Moun,65.103(1),61.222,61.386,(0.340),72,4,STS,155,Christopher Vreeland,1988 Honda CRX Si,BFGoodrich,130.489,0.810,105.696,0.013,4.459,9578,1988,Honda CRX Si,Christopher,Vreeland,Ogden,UT,230
T,5,44,Darrell McVey,1992 Mazda Miata,BFGoodrich,Snake Riv,70.352,69.090,68.380,130.950,,,[144],"Eagle, ID",Big O Tires,,NorPac,64.656(1),63.065,62.570,(0.461),88,5,STS,44,Darrell McVey,1992 Mazda Miata,BFGoodrich,130.950,0.810,106.070,0.012,4.832,9544,1992,Mazda Miata,Darrell,McVey,Eagle,ID,244
T,6,93,Jeffrey Rye,1991 Mazda Miata,BFGoodrich,Land O L,70.090,69.397,68.798,131.063,,,[193],"Minneapolis, MN",Thanks Jay!,,Central,63.603,62.487,62.265,(0.113),92,6,STS,93,Jeffrey Rye,1991 Mazda Miata,BFGoodrich,131.063,0.810,106.161,0.001,4.924,9536,1991,Mazda Miata,Jeffrey,Rye,Minneapolis,MN,248
T,7,173,Emanuel Martin,1990 Mazda Miata,Nexen,Central I,69.493,68.479,72.888(2),131.214,,,[73],"Urbana, IL",Brother from another mother racin,,Midwest,62.735,68.207(3),DNF,(0.151),96,7,STS,173,Emanuel Martin,1990 Mazda Miata,Nexen,131.214,0.810,106.283,0.027,5.046,9525,1990,Mazda Miata,Emanuel,Martin,Urbana,IL,257
T,8,178,Rich DiMarco,1990 Mazda Miata,Nexen,Philadelp,70.131,69.115,68.900,131.240,,,[78],"Holland, PA",Mike Shea Racing! Thanks Mike!,,Northeast,62.741,62.340,64.488(1),(0.026),98,8,STS,178,Rich DiMarco,1990 Mazda Miata,Nexen,131.240,0.810,106.304,0.001,5.067,9523,1990,Mazda Miata,Rich,DiMarco,Holland,PA,260
T,9,95,Will Hornseth,1988 Honda CRX Si,Bridgestone,Milwauke,72.945(1),71.510,69.667,131.315,,,[195],"Plymouth, MN",Thanks Adam!,,Central,63.345,62.590,61.648,(0.075),105,9,STS,95,Will Hornseth,1988 Honda CRX Si,Bridgestone,131.315,0.810,106.365,0.010,5.128,9518,1988,Honda CRX Si,Will,Hornseth,Plymouth,MN,264
T,10,82,Ken Houseal,1989 Honda CRX SI,BFGoodrich,Philadelp,70.378,69.507,69.554,131.477,,,[182],"Royersford, PA",Kevin Donovan Racing! Thanks K,,Northeast,64.816,62.884,61.970,(0.162),113,10,STS,82,Ken Houseal,1989 Honda CRX Si,BFGoodrich,131.477,0.810,106.496,0.006,5.259,9506,1989,Honda CRX Si,Ken,Houseal,Royersford,PA,271
T,11,6,Jimmy Crawford,1991 Honda CRX Si,Bridgestone,Milwauke,71.434(1),69.342,70.516,131.523,,,,"Hubertus, WI",PartsBadger,,Midwest,62.979,64.782(1),62.181,(0.046),118,11,STS,6,Jimmy Crawford,1991 Honda CRX Si,Bridgestone,131.523,0.810,106.534,0.001,5.296,9503,1991,Honda CRX Si,Jimmy,Crawford,Hubertus,WI,275
T,12,147,Kyle Klein,1991 Honda Civic,Bridgestone*,Milwauke,72.081(1),69.531,70.171,131.533,,,[47],"Hartland, WI",,,Central,63.102,63.268,62.002,(0.010),119,12,STS,147,Kyle Klein,1991 Honda Civic,BFGoodrich,131.533,0.810,106.542,0.008,5.305,9502,1991,Honda Civic,Kyle,Klein,Hartland,WI,278
,13,99,Kim Whitener,1992 Mazda Miata,BFGoodrich,Texas,70.607,69.624,69.162,131.578,,,[199],"Fort Worth, TX",WhitenerRacingShocks/BlackArm,,Southwest,64.248,62.416,62.674,(0.045),126,13,STS,99,Kim Whitener,1992 Mazda Miata,BFGoodrich,131.578,0.810,106.578,0.003,5.341,9499,1992,Mazda Miata,Kim,Whitener,Fort Worth,TX,280
,14,89,Mike Herrick,1989 Honda Civic Hatchba,BFGoodrich,Wichita,DNF,70.463,69.663,131.614,,,,"McPherson, KS",R&S Racing,,Midwest,65.049,62.704,61.951,(0.036),128,14,STS,89,Mike Herrick,1989 Honda Civic Hatchback,BFGoodrich,131.614,0.810,106.607,0.021,5.370,9496,1989,Honda Civic Hatchback,Mike,Herrick,McPherson,KS,283
,15,197,Mark McKnight,1988 Honda CRX,BFGoodrich,Milwauke,72.484(1),69.253,70.228,131.888,,,[97],"Sullivan, WI",,,Central,64.111,62.635,62.790,(0.274),141,15,STS,197,Mark McKnight,1988 Honda CRX,BFGoodrich,131.888,0.810,106.829,0.015,5.592,9477,1988,Honda CRX,Mark,McKnight,Sullivan,WI,300
,16,182,Kevin Donovan,1989 Honda CRX SI,BFGoodrich,Philadelp,71.600(1),69.553,70.352,131.980,,,[82],"Pipersville, PA","Galaxy Powersports, R/T Tuning",,Northeast,65.038,62.427,62.436,(0.092),146,16,STS,182,Kevin Donovan,1989 Honda CRX Si,BFGoodrich,131.980,0.810,106.904,0.008,5.667,9470,1989,Honda CRX Si,Kevin,Donovan,Pipersville,PA,303
,17,193,Jay McKoskey,1991 Mazda Miata,BFGoodrich,Land O L,70.607,69.693,69.500,132.161,,,[93],"Forest Lake, MN","Mazda, MNAUTOX.com",,Central,65.779(1),62.661,62.668,(0.181),154,17,STS,193,Jay McKoskey,1991 Mazda Miata,BFGoodrich,132.161,0.810,107.050,0.022,5.813,9457,1991,Mazda Miata,Jay,McKoskey,Forest Lake,MN,311
,18,198,Gerry Terranova,1989 Honda Civic Si,BFGoodrich,Texas,71.489,69.494,69.728,132.344,,,[98],"Rowlett, TX",Whitener Racing Shocks,,Southwest,66.378(1),63.233,62.850,(0.183),167,18,STS,198,Gerry Terranova,1989 Honda Civic Si,BFGoodrich,132.344,0.810,107.199,0.002,5.961,9444,1989,Honda Civic Si,Gerry,Terranova,Rowlett,TX,317
,19,185,John Mensch,1988 Honda CRX,Multi,Milwauke,70.099,DNF,69.619,132.416,,,[85],"Minneapolis, MN","WhitenerRacingShocks, FRE Frug",,Central,62.950,62.940,62.797,(0.072),171,19,STS,185,John Mensch,1988 Honda CRX,Multi,132.416,0.810,107.257,0.037,6.020,9439,1988,Honda CRX,John,Mensch,Minneapolis,MN,321
,20,172,Matthew Waich,1989 Honda Civic Si,Bridgestone,Milwauke,72.252(1),70.064,70.471,132.462,,,[72],"Minneapolis, MN",mnautox.com,,Great Lakes,64.468,63.147,62.398,(0.046),173,20,STS,172,Matthew Waich,1989 Honda Civic Si,Bridgestone,132.462,0.810,107.294,0.015,6.057,9435,1989,Honda Civic Si,Matthew,Waich,Minneapolis,MN,324
,21,78,Michael Shea,1990 Mazda Miata,Nexen,Philadelp,70.660,69.569,71.643(1),132.630,,,[178],"Mertztown, PA",Koni Racing Dampers///Redshi,,Northeast,66.504(1),64.616(1),63.061,(0.168),180,21,STS,78,Michael Shea,1990 Mazda Miata,Nexen,132.630,0.810,107.430,0.025,6.193,9424,1990,Mazda Miata,Michael,Shea,Mertztown,PA,333
,22,184,Andrew Clark,1988 Honda CRX Si,BFGoodrich,Atlanta,DNF,69.991,73.271(1),132.644,,,[84],"Papillion, NE",Scapaflow Racing,,Southeast,71.499(1),62.653,62.838,(0.014),181,22,STS,184,Andrew Clark,1988 Honda CRX Si,BFGoodrich,132.644,0.810,107.442,0.011,6.204,9423,1988,Honda CRX Si,Andrew,Clark,Papillion,NE,334
,23,72,Michael Waich,1989 Honda Civic Si,Bridgestone,Milwauke,74.206(2),70.188,69.763,132.759,,,[172],"Minneapolis, MN",mnautox.com - ConeCoach - Hond,,Central,63.764,63.495,62.996,(0.115),187,23,STS,72,Michael Waich,1989 Honda Civic Si,Bridgestone,132.759,0.810,107.535,0.003,6.298,9414,1989,Honda Civic Si,Michael,Waich,Minneapolis,MN,341
,24,98,John Clark,1989 Honda Civic Si,BFGoodrich,Texas,72.225(1),DNF,70.501,133.321,,,[198],"Arlington, TX",Whithere Racing Shocks/ Depictio,,Central,65.558,63.501,62.820,(0.562),218,24,STS,98,John Clark,1989 Honda Civic Si,BFGoodrich,133.321,0.810,107.990,0.004,6.753,9375,1989,Honda Civic Si,John,Clark,Arlington,TX,368
,25,57,Kevin Gu,1989 Honda Civic Si,Multi,Detroit,DNF,71.460,70.506,133.843,,,,"Clarkston, MI",Kevsters Tire Depot/AAA Insuranc,,Great Lakes,63.987,64.081,63.337,(0.522),251,25,STS,57,Kevin Gu,1989 Honda Civic Si,Multi,133.843,0.810,108.413,0.003,7.176,9338,1989,Honda Civic Si,Kevin,Gu,Clarkston,MI,393
,26,84,Riley Heaton,1988 Honda CRX,BFGoodrich,Nebraska,72.551(1),70.976(1),70.333(1),133.934,,,[184],"Omaha, NE",R & S Racing,,Midwest,67.771(2),64.105(1),63.601(1),(0.091),260,26,STS,84,Riley Heaton,1988 Honda CRX,BFGoodrich,133.934,0.810,108.487,0.000,7.249,9332,1988,Honda CRX,Riley,Heaton,Omaha,NE,399
,27,181,Nick Pasternack,1990 Mazda Miata,Multi,Finger Lak,73.147,DNF,71.004,134.388,,,[81],",",,,Northeast,63.384,64.442,63.605,(0.454),299,27,STS,181,Nick Pasternack,1990 Mazda Miata,Multi,134.388,0.810,108.854,0.001,7.617,9300,1990,Mazda Miata,Nick,Pasternack,,,425
,28,91,Justin Harbour,1991 Mazda Miata,Bridgestone,Central K,70.447,70.829,70.852,134.508,,,,"Granger, TX",Bigger Better Bandaid,,Great Lakes,65.385,64.563,64.061,(0.120),307,28,STS,91,Justin Harbour,1991 Mazda Miata,Bridgestone,134.508,0.810,108.951,0.011,7.714,9292,1991,Mazda Miata,Justin,Harbour,Granger,TX,433
,29,73,Adam Deffenbaugh,1990 Mazda Miata,Nexen,Central I,71.689,DNF,72.500(1),135.197,,,[173],"Charleston, IL",Thanks Emanuel,,Central,68.367(1),63.508,64.385(1),(0.689),357,29,STS,73,Adam Deffenbaugh,1990 Mazda Miata,Nexen,135.197,0.810,109.510,0.014,8.272,9245,1990,Mazda Miata,Adam,Deffenbaugh,Charleston,IL,477
,30,124,Chang Ho Kim,1989 Honda Civic Si,Nexen,New Eng,72.089,71.958,71.155,135.509,,,[24],"Maynard, ma",FunPhotos,,Northeast,65.309,64.354,65.240,(0.312),382,30,STS,124,Chang Ho Kim,1989 Honda Civic Si,Nexen,135.509,0.810,109.762,0.005,8.525,9223,1989,Honda Civic Si,Chang Ho,Kim,Maynard,ma,498
,31,176,Joshua Pertzsch,1990 Mazda Miata,BFGoodrich,Indianapo,76.636(2),71.457,74.859(2),136.241,,,[76],"Franklin, IN",Mazdaspeed Motorsports Develop,,Great Lakes,68.704(1),67.594(1),64.784,(0.732),430,31,STS,176,Joshua Pertzsch,1990 Mazda Miata,BFGoodrich,136.241,0.810,110.355,0.002,9.118,9174,1990,Mazda Miata,Joshua,Pertzsch,Franklin,IN,531
,32,81,John Hatakeyama,1990 Mazda Miata,Multi,Finger Lak,72.648,72.095,DNF,136.264,,,[181],"Brighton, NY",,,Northeast,65.130,66.840(1),64.169,(0.023),433,32,STS,81,John Hatakeyama,1990 Mazda Miata,Multi,136.264,0.810,110.374,0.002,9.137,9172,1990,Mazda Miata,John,Hatakeyama,Brighton,NY,534
,33,96,Joseph Austin,2007 Mini COOPER,Nexen,Dixie,73.660,72.690,73.692(1),136.986,M,,,"NEWBURGH, NY",MINIUSA.COM / ON A DIME RA,,Northeast,66.174,68.879(1),64.296,(0.722),479,33,STS,96,Joseph Austin,2007 Mini Cooper,Nexen,136.986,0.810,110.959,0.014,9.722,9124,2007,Mini Cooper,Joseph,Austin,NEWBURGH,NY,585
,34,43,Aj Snyder,1996 Mazda Miata,BFGoodrich,Central C,71.169,76.958(3),DNF,137.273,,,,"Gastonia, NC",Race Engineering/JBD Customz,,Southeast,66.782(1),66.104(1),DNF,(0.287),492,34,STS,43,Aj Snyder,1996 Mazda Miata,BFGoodrich,137.273,0.810,111.191,0.005,9.954,9105,1996,Mazda Miata,Aj,Snyder,Gastonia,NC,607
,35,86,Shaun Hallam,1990 Mazda Miata,Bridgestone,Finger Lak,74.730,72.493,72.179,137.867,,,,"PENFIELD, NY",,,Northeast,66.900,65.688,68.238(1),(0.594),526,35,STS,86,Shaun Hallam,1990 Mazda Miata,Bridgestone,137.867,0.810,111.672,0.002,10.435,9066,1990,Mazda Miata,Shaun,Hallam,PENFIELD,NY,643
,36,23,Jeffrey Tattershall,1988 Honda CRX,Bridgestone*,Colorado,73.874(1),DNF,73.604(1),138.324,,,,"Westminster, CO",Muffin Racing,,Rocky Moun,68.151(2),65.404,64.720,(0.457),547,36,STS,23,Jeffrey Tattershall,1988 Honda CRX,Bridgestone,138.324,0.810,112.042,0.043,10.805,9036,1988,Honda CRX,Jeffrey,Tattershall,Westminster,CO,663
,37,97,Todd Roppuld,1988 Honda CRX,BFGoodrich,Milwauke,74.192,73.482,72.404,138.386,,,[197],"Sturgeon Bay, WI",McKnight Motorsports,,Central,DNF,65.982,66.287,(0.062),551,37,STS,97,Todd Roppuld,1988 Honda CRX,BFGoodrich,138.386,0.810,112.093,0.006,10.856,9032,1988,Honda CRX,Todd,Roppuld,Sturgeon Bay,WI,666
,38,24,Sam Creasey,1989 Honda Civic Si,Nexen,New Eng,78.124(2),73.327,DNF,138.387,,,[124],"Cambridge, MA",Big Budget Racing,,Northeast,65.708,65.939,65.060,(0.001),552,38,STS,24,Sam Creasey,1989 Honda Civic Si,Nexen,138.387,0.810,112.093,0.001,10.856,9031,1989,Honda Civic Si,Sam,Creasey,Cambridge,MA,667
,39,18,Anthony Toledano,1992 Acura Integra,Bridgestone*,Kansas C,74.644,73.441,75.844(1),138.760,,,,"Olathe, KS",Olathe Toyota,,Midwest,67.115,66.457,65.319,(0.373),566,39,STS,18,Anthony Toledano,1992 Acura Integra,Bridgestone,138.760,0.810,112.396,0.002,11.158,9007,1992,Acura Integra,Anthony,Toledano,Olathe,KS,693
,40,47,Keith Klein,1991 Honda Civic SI,Bridgestone*,Milwauke,75.028,75.168,73.252,139.209,,,[147],"Hartford, WI",,,Central,73.060,66.914,65.957,(0.449),587,40,STS,47,Keith Klein,1991 Honda Civic Si,Bridgestone,139.209,0.810,112.759,0.003,11.522,8978,1991,Honda Civic Si,Keith,Klein,Hartford,WI,720
,41,55,Gordon Anderson,1988 Honda CRX Si,BFGoodrich,Utah,77.515,78.967(2),73.092,139.219,M,,[155],"Salt Lake City, UT",,,Rocky Moun,DNF,66.127,DNF,(0.010),589,41,STS,55,Gordon Anderson,1988 Honda CRX Si,BFGoodrich,139.219,0.810,112.767,0.002,11.530,8978,1988,Honda CRX Si,Gordon,Anderson,Salt Lake City,UT,723
,42,42,Bryan Blackwell,1988 Honda CRX,BFGoodrich,Washingt,76.759,73.478,74.106,139.532,,,,"Fairfax Station, VA",Favorite Middle Son Racing || Kaoc,,Northeast,67.592,67.091,66.054,(0.313),607,42,STS,42,Bryan Blackwell,1988 Honda CRX,BFGoodrich,139.532,0.810,113.021,0.009,11.784,8957,1988,Honda CRX,Bryan,Blackwell,Fairfax Station,VA,741
,43,76,Steve Pertzsch,1990 Mazda Miata,BFGoodrich,Milwauke,79.471(1),76.563,75.045,142.453,M,,[176],"Oconomowoc, WI",,,Great Lakes,68.360,67.408,79.113,(2.921),744,43,STS,76,Steve Pertzsch,1990 Mazda Miata,BFGoodrich,142.453,0.810,115.387,0.012,14.150,8774,1990,Mazda Miata,Steve,Pertzsch,Oconomowoc,WI,866
,44,60,Stephen French,1999 Honda Accord,Bridgestone*,Kansas C,76.264,75.289,74.634,144.234,,,[60],"Olathe, KS",,,Midwest,69.600,70.293,69.708,(1.781),848,44,STS,60,Stephen French,1999 Honda Accord,Bridgestone,144.234,0.810,116.830,0.015,15.592,8665,1999,Honda Accord,Stephen,French,Olathe,KS,943
,45,85,Kerry Anderson,1988 Honda CRX,Multi,Milwauke,83.570(2),77.236,76.682,145.062,,,[185],"Minneapolis, MN","WhitenerRacingShocks, F.R.E. Fr",,Central,71.124(1),68.752,68.380,(0.828),901,45,STS,85,Kerry Anderson,1988 Honda CRX,Multi,145.062,0.810,117.500,0.006,16.263,8616,1988,Honda CRX,Kerry,Anderson,Minneapolis,MN,981
T,1,6,Katie Crawford,1991 Honda CRX Si,Bridgestone,Milwauke,74.886,74.873,73.462,139.167,,,,"Hubertus, WI",PartsBadger,,Midwest,70.078,67.182,65.705,,584,1,STSL,6,Katie Crawford,1991 Honda CRX Si,Bridgestone,139.167,0.810,112.725,0.013,11.488,8981,1991,Honda CRX Si,Katie,Crawford,Hubertus,WI,717
T,2,91,Lauren Keach,1991 Mazda Miata,Bridgestone,Central K,84.694(2),77.996,98.148(1),147.023,,,[43],"Lexington, KY","Race Engineering, JBD Customz, T",,Central,74.174,70.984,69.027,(7.856),1015,2,STSL,91,Lauren Keach,1991 Mazda Miata,Bridgestone,147.023,0.810,119.089,0.024,17.851,8501,1991,Mazda Miata,Lauren,Keach,Lexington,KY,1070
,3,43,Lexie Murray,1996 Mazda Miata,BFGoodrich,Central C,81.069(2),90.307(2),77.807,150.052,,,[143],"Gastonia, NC",Race Engineering/JBD Customz,,Southeast,75.601(1),72.245,79.360(1),(3.029),1114,3,STSL,43,Lexie Murray,1996 Mazda Miata,BFGoodrich,150.052,0.810,121.542,0.025,20.305,8329,1996,Mazda Miata,Lexie,Murray,Gastonia,NC,1174
,4,42,Ellie Blackwell,1988 Honda CRX,BFGoodrich,Washingt,87.262,DNF,82.739,156.227,,,,"Fairfax Station, VA",Favorite Middle Son Racing || Kaoc,,Northeast,76.257,74.353,73.488,(6.175),1238,4,STSL,42,Ellie Blackwell,1988 Honda CRX,BFGoodrich,156.227,0.810,126.544,0.003,25.307,8000,1988,Honda CRX,Ellie,Blackwell,Fairfax Station,VA,1287
T,1,67,Samuel Krauss,1995 Eagle Talon TSi AWD,Bridgestone*,Central K,75.886,71.854(1),68.173,138.054,,,,"Dollard-des-Ormeaux, QC",ileagle racing,,Great Lakes,69.881,70.130,70.161,,543,1,STH,67,Samuel Krauss,1995 Eagle Talon TSi AWD,Bridgestone,138.054,0.811,111.962,0.001,10.725,9042,1995,Eagle Talon TSi AWD,Samuel,Krauss,Dollard-des-Ormeaux,QC,648
T,2,198,Brian Flanagan,2015 Volkswagen GTI,Bridgestone*,Chattanoo,77.509,69.426,67.730,138.168,,,[98],"Signal Mtn, TN",Fastech,Motorsports/Chattanooga MVolkswagen*,Southeast,70.438,DNF,70.656,(0.114),548,2,STH,198,Brian Flanagan,2015 Volkswagen GTI,Bridgestone,138.168,0.811,112.054,0.012,10.817,9035,2015,Volkswagen GTI,Brian,Flanagan,Signal Mtn,TN,656
T,3,124,Chris Thorpe,2012 Volkswagen Golf R,BFGoodrich,Northwest,74.621,68.530,67.910,140.166,,,[24],"Stanwood, WA",ACHTUNING,/ APR Volkswagen*,NorPac,72.256,74.797(2),73.409(1),(1.998),647,3,STH,124,Chris Thorpe,2012 Volkswagen Golf R,BFGoodrich,140.166,0.811,113.675,0.033,12.437,8906,2012,Volkswagen Golf R,Chris,Thorpe,Stanwood,WA,765
T,4,199,Thomas Thompson,2016 Audi TT,Multi,Houston,DNF,69.195,DNF,140.250,,,[99],"Houston, TX",National,Autocross News Audi*,Southwest,71.366,71.055,DNF,(0.084),649,4,STH,199,Thomas Thompson,2016 Audi TT,Multi,140.250,0.811,113.743,0.042,12.506,8901,2016,Audi TT,Thomas,Thompson,Houston,TX,767
,5,27,Alex Piehl,2014 Subaru WRX,BFGoodrich,Allegheny,78.004,71.121,DNF,141.078,,,,"Pittsburgh, PA",Green,Apple Auto Works / inSIGN Subaru*,Northeast,73.589(2),70.986,69.957,(0.828),691,5,STH,27,Alex Piehl,2014 Subaru WRX,BFGoodrich,141.078,0.811,114.414,0.037,13.177,8848,2014,Subaru WRX,Alex,Piehl,Pittsburgh,PA,806
,6,98,Scott Dobler II,2015 Volkswagen GTI,Bridgestone*,Chattanoo,79.262,74.891(1),70.551,142.480,,,[198],"Nashville, TN",FasTech/Chattanooga,Mafia/Bridg Volkswagen*,Southeast,DNF,71.929,74.627(1),(1.402),751,6,STH,98,Scott Dobler II,2015 Volkswagen GTI,Bridgestone,142.480,0.811,115.551,0.004,14.314,8761,2015,Volkswagen GTI,Scott Dobler,II,Nashville,TN,867
,7,4,Brian Fipps,2008 Mazda Mazdaspeed 3,Bridgestone,Northeast O,80.903(2),72.769,70.366,142.640,,,,"Sand Springs, OK",iZoom,Graphics Mazda*,Midwest,73.613,72.470,72.274,(0.160),758,7,STH,4,Brian Fipps,2008 Mazda Mazdaspeed 3,Bridgestone,142.640,0.811,115.681,0.020,14.444,8751,2008,Mazda Mazdaspeed 3,Brian,Fipps,Sand Springs,OK,874
,8,7,Eric Hunter,2007 Mazda Mazdaspeed 3,Bridgestone*,Northeast O,79.500,71.961,70.781,143.532,,,,"Tulsa, OK",Fipster,Performance Mazda*,Midwest,76.838,74.328,72.751,(0.892),813,8,STH,7,Eric Hunter,2007 Mazda Mazdaspeed 3,Bridgestone,143.532,0.811,116.404,0.005,15.167,8697,2007,Mazda Mazdaspeed 3,Eric,Hunter,Tulsa,OK,906
,9,24,Jessica Podhola,2012 Volkswagen Golf R,BFGoodrich,Northwest,78.405,73.367,70.711,144.408,,,[124],"Seattle, WA",ACHTUNING,/ APR Volkswagen*,NorPac,DNF,75.129,73.697,(0.876),871,9,STH,24,Jessica Podhola,2012 Volkswagen Golf R,BFGoodrich,144.408,0.811,117.115,0.005,15.878,8644,2012,Volkswagen Golf R,Jessica,Podhola,Seattle,WA,957
,10,68,Christy Carlson,2015 Subaru WRX,Multi,Wiregrass,77.330,73.970,DNF,145.720,,,[168],"Navarre, FL",TopShelf,Performance/Kartboy/Th Subaru*,Southeast,73.351,71.750,DNF,(1.312),950,10,STH,68,Christy Carlson,2015 Subaru WRX,Multi,145.720,0.811,118.179,0.001,16.942,8566,2015,Subaru WRX,Christy,Carlson,Navarre,FL,1015
,11,168,Bill Cook,2015 Subaru WRX,Multi,Milwauke,75.818,78.750,DNF,145.886,,,[68],"Edgerton, WI",TopShelf,Performance/Kartboy/Go Subaru*,Central,73.286,73.853(1),70.068,(0.166),957,11,STH,168,Bill Cook,2015 Subaru WRX,Multi,145.886,0.811,118.314,0.002,17.076,8557,2015,Subaru WRX,Bill,Cook,Edgerton,WI,1021
,12,99,Roger Johnson,2016 Audi TT,Multi,Houston,73.813,70.779,DNF,No Time,M,,[199],"Missouri City, TX",National,Autocross News Network /Audi*,Southwest,DNF,DNF,DNF,,1348,12,STH,99,Roger Johnson,2016 Audi TT,Multi,No Time,0.811,999.999,––,––,––,2016,Audi TT,Roger,Johnson,Missouri City,TX,
T,1,93,Brinton Mooberry,2017 Chevrolet Camaro SS,Bridgestone*,Detroit,70.480,69.769,69.416,138.582,,,,"Ann Arbor, MI",careers.gm.com,,Midwest,69.166,69.612,78.318(4),,600,1,STP,93,Brinton Mooberry,2017 Chevy Camaro SS,Bridgestone,138.582,0.815,112.944,0.032,11.707,8963,2017,Chevy Camaro SS,Brinton,Mooberry,Ann Arbor,MI,674
T,2,37,Jonathan Warlof,2016 Ford Mustang,BFGoodrich,Central F,72.263,71.048,70.981,138.686,,,,"Delray Beach, FL",Goat Ridge Brewing Co.,,Southeast,67.705,68.766,73.217(2),(0.104),608,2,STP,37,Jonathan Warlof,2016 Ford Mustang,BFGoodrich,138.686,0.815,113.029,0.008,11.792,8957,2016,Ford Mustang,Jonathan,Warlof,Delray Beach,FL,685
T,3,24,Jay Cryderman,2013 Ford Mustang GT,Bridgestone,Alamo,72.628,71.065,71.468,139.965,,,[124],"San Antonio, TX",,,Southwest,68.900,68.973,71.246,(1.279),670,3,STP,24,Jay Cryderman,2013 Ford Mustang GT,Bridgestone,139.965,0.815,114.071,0.004,12.834,8875,2013,Ford Mustang GT,Jay,Cryderman,San Antonio,TX,757
,4,95,Robert Gosda,2013 Ford Mustang,BFGoodrich,Chicago,71.134,72.649(1),70.043,140.751,,,,"Yorkville, IL",SkoolBoss Racing,,Central,70.708,73.054(1),72.043,(0.786),706,4,STP,95,Robert Gosda,2013 Ford Mustang,BFGoodrich,140.751,0.815,114.712,0.012,13.475,8825,2013,Ford Mustang,Robert,Gosda,Yorkville,IL,791
,5,59,Lacey Otis,2016 Chevrolet Camaro,Bridgestone,Oregon,75.791(2),71.371,71.009,141.200,,,,"Scappoose, OR",Stranoparts / OS Giken / MCS / A,,NorPac,70.191,70.305,71.421,(0.449),722,5,STP,59,Lacey Otis,2016 Chevy Camaro,Bridgestone,141.200,0.815,115.078,0.011,13.841,8797,2016,Chevy Camaro,Lacey,Otis,Scappoose,OR,811
,6,33,Jeffrey Mark Pilson,1993 Chevrolet Camaro,BFGoodrich,East Tenne,73.860(1),71.618,72.313,142.944,,,[33],"Knoxville, TN",Appalachian Race Tire / Strano Pa,,Southeast,71.326,74.289(1),73.430,(1.744),824,6,STP,33,Jeffrey Mark Pilson,1993 Chevy Camaro,BFGoodrich,142.944,0.815,116.499,0.006,15.262,8690,1993,Chevy Camaro,Jeffrey Mark,Pilson,Knoxville,TN,883
,7,31,Miles Crabbe,2014 Ford Mustang GT,BFGoodrich,Alabama,72.365,74.683(2),105.579(1),143.504,,,,"Tuscaloosa, AL",,,Southeast,71.139,75.957,71.272,(0.560),857,7,STP,31,Miles Crabbe,2014 Ford Mustang GT,BFGoodrich,143.504,0.815,116.956,0.012,15.719,8656,2014,Ford Mustang GT,Miles,Crabbe,Tuscaloosa,AL,905
,8,124,Eric Yee,2013 Ford Mustang GT,Bridgestone,Alamo,73.301,73.873(1),78.002,144.357,,,[24],"San Antonio, TX","stranoparts.com, naxn.org, Team Mi",,Southwest,83.024(3),71.056,73.804(1),(0.853),914,8,STP,124,Eric Yee,2013 Ford Mustang GT,Bridgestone,144.357,0.815,117.651,0.015,16.414,8605,2013,Ford Mustang GT,Eric,Yee,San Antonio,TX,954
