Trophy,Class Position,Car Number,Driver Name,Car Model,Tire Mfg,Region,Run 1,Run 2,Run 3,Total Time,Medal,(blank),Codriver Car Number,Driver Town,Sponsor,(unknown),Division,Run 4,Run 5,Run 6,Diff Behind Next Fastest in Class,Rank PAX,Class Position,Class,Car Number,Driver Name,Car Model,Tire Mfg,Total Time,PAX Factor,PAX Time,Diff Behind Next Fastest PAX,Diff Behind 1st Place PAX,RTP Points,Car Year,Car Model,First Name,Last Name,City,State,Rank Overall
,9,192,JJ Kramer,2009 Nissan 370Z,Hoosier,Iowa,55.851,80.110(1),56.894,117.048,,,[92],"Marion, IA",,,Midwest,65.469(2),DNF,61.197,(1.240),797,9,ASP,192,JJ Kramer,2009 Nissan 370Z,Hoosier,117.048,0.856,100.193,0.023,8.710,9131,2009,Nissan 370Z,JJ,Kramer,Marion,IA,418
,10,92,Brent Seaton,2009 Nissan 370z,Hoosier,Iowa,60.414(2),56.101,60.310(2),117.205,,,[192],"Mason City, IA",JK Racing,,Midwest,61.210,DNF,61.104,(0.157),816,10,ASP,92,Brent Seaton,2009 Nissan 370z,Hoosier,117.205,0.856,100.327,0.013,8.844,9118,2009,Nissan 370z,Brent,Seaton,Mason City,IA,431
,11,46,Francis Miller,2005 Mitsubishi Evo 8 RS,Hoosier,Detroit,57.413,DNS,DNS,119.317,,,[146],"Peoria, AZ",,,Great Lakes,61.904,DNS,DNS,(2.112),990,11,ASP,46,Francis Miller,2005 Mitsubishi Evo 8 RS,Hoosier,119.317,0.856,102.135,0.007,10.652,8957,2005,Mitsubishi Evo 8 RS,Francis,Miller,Peoria,AZ,602
,12,193,Frank Finks,2014 Nissan 370Z,Hoosier,Kansas C,61.880(1),58.903,61.081(1),123.271,,,[93],"Overland Park, KS",,,Midwest,68.213,DNF,64.368,(3.954),1150,12,ASP,193,Frank Finks,2014 Nissan 370Z,Hoosier,123.271,0.856,105.520,0.079,14.037,8670,2014,Nissan 370Z,Frank,Finks,Overland Park,KS,924
,13,93,Kent Edmondson,Nissan 370Z,Hoosier,Kansas C,61.149(1),59.238,59.043,123.855,,,[193],"Blue Springs, MO",Thanks Frank,,Midwest,65.682,68.737(2),64.812,(0.584),1162,13,ASP,93,Kent Edmondson,Nissan 370Z,Hoosier,123.855,0.856,106.020,0.000,14.537,8629,,Nissan 370Z,Kent,Edmondson,Blue Springs,MO,971
T,1,129,Tom OGorman,2002 Honda S2000,Hoosier,Ohio Val,54.364(1),51.588,51.425,107.308,,,[29],"Mason, OH",Honda Performance Development,,Great Lakes,56.563,56.376,55.883,,2,1,BSP,129,Tom O'Gorman,2002 Honda S2000,Hoosier,107.308,0.853,91.534,0.050,0.050,9994,2002,Honda S2000,Tom,OGorman,Mason,OH,72
T,2,126,Chris Edens,2005 Mazda MSMiata,Hoosier,Arkansas,54.794(1),52.221,51.449,107.968,,,[26],"Sherwood, AR",www.TwoSixMotorsports.com/She,,Midwest,58.013,57.272,56.519,(0.660),6,2,BSP,126,Chris Edens,2005 Mazda MS Miata,Hoosier,107.968,0.853,92.097,0.146,0.613,9933,2005,Mazda MS Miata,Chris,Edens,Sherwood,AR,80
T,3,199,Anthony Porta,2005 Mazda MazdaSpeedMi,Hoosier,California,52.609,52.120,52.345,109.404,,,[99],"yorba linda, CA",MiataRoadster.com,,SoPac,57.284,57.327,57.694,(1.436),21,3,BSP,199,Anthony Porta,2005 MazdaSpeed Miata,Hoosier,109.404,0.853,93.322,0.117,1.838,9803,2005,MazdaSpeed Miata,Anthony,Porta,yorba linda,CA,108
T,4,26,Frank Likert,2005 Mazda MSMiata,Hoosier,Arkansas,54.398,52.626,62.502,110.575,,,[126],"Searcy, AR",www.TwoSixMotorsports.com,,Midwest,61.306(1),58.607,57.949,(1.171),56,4,BSP,26,Frank Likert,2005 Mazda MS Miata,Hoosier,110.575,0.853,94.320,0.031,2.837,9699,2005,Mazda MS Miata,Frank,Likert,Searcy,AR,141
T,5,120,Michael Bright,2003 Nissan 350Z,Hoosier,Central C,54.138,53.667,53.688,111.066,,,[20],"Mooresville, NC",,,Southeast,58.792,57.399,62.106(2),(0.491),72,5,BSP,120,Michael Bright,2003 Nissan 350Z,Hoosier,111.066,0.853,94.739,0.009,3.256,9656,2003,Nissan 350Z,Michael,Bright,Mooresville,NC,154
,6,152,Timothy Maxey,2004 Mazda Mazdaspeed M,Hoosier,Central C,53.508,53.319,54.524,111.956,,,[52],"Lynchburg, VA",Maxfab,,Southeast,58.637,59.562,58.955,(0.890),118,6,BSP,152,Timothy Maxey,2004 Mazdaspeed Miata,Hoosier,111.956,0.853,95.498,0.012,4.015,9580,2004,Mazdaspeed Miata,Timothy,Maxey,Lynchburg,VA,176
,7,186,Gregory Hahn,2004 Honda S2000,Hoosier,Central F,53.629,53.708,53.513,112.032,,,[86],"Coral Springs, FL",Team Peculiar/Hoosier/Urge Desig,,Southeast,59.414,58.788,58.519,(0.076),121,7,BSP,186,Gregory Hahn,2004 Honda S2000,Hoosier,112.032,0.853,95.563,0.007,4.080,9573,2004,Honda S2000,Gregory,Hahn,Coral Springs,FL,178
,8,52,Heath Maxey,2004 Mazda Miata,Hoosier,Blue Ridg,53.680,DNF,53.452,112.480,,,[152],"Forest, VA",PF Tuning / MaxFab,,Southeast,DNF,59.028,59.228,(0.448),166,8,BSP,52,Heath Maxey,2004 Mazda Miata,Hoosier,112.480,0.853,95.945,0.026,4.462,9535,2004,Mazda Miata,Heath,Maxey,Forest,VA,187
,9,121,Casey Weiss,1990 Chevrolet Corvette,Hoosier,Texas,55.083,54.775,54.406,112.957,,,[21],"Garland, TX",SMB Motorsports,,Southwest,60.030,58.551,59.121,(0.477),222,9,BSP,121,Casey Weiss,1990 Chevy Corvette,Hoosier,112.957,0.853,96.352,0.001,4.869,9495,1990,Chevy Corvette,Casey,Weiss,Garland,TX,214
,10,29,Steve Seguis,2002 Honda S2000,Hoosier,Northern N,66.787,54.649,55.759(1),113.383,,,[129],"New York, NY",SJF Performance / Evans Tuning / K,,Northeast,59.219,58.734,59.834(1),(0.426),280,10,BSP,29,Steve Seguis,2002 Honda S2000,Hoosier,113.383,0.853,96.716,0.005,5.232,9459,2002,Honda S2000,Steve,Seguis,New York,NY,231
,11,20,Brittany Edwards,2003 Nissan 350z,Hoosier,North Car,55.844,54.445,54.304,113.798,,,[120],"Thomasville, NC",,,Southeast,60.514,60.072,59.494,(0.415),334,11,BSP,20,Brittany Edwards,2003 Nissan 350z,Hoosier,113.798,0.853,97.070,0.007,5.586,9425,2003,Nissan 350z,Brittany,Edwards,Thomasville,NC,252
,12,86,Sacha Tauber,2004 Honda S2000,Hoosier,Central F,57.849(1),55.042,54.385,114.182,,,[186],"Weston, FL",Team Peculiar/Hoosier/Crispeed/A,,Southeast,64.381(2),68.969(1),59.797,(0.384),394,12,BSP,86,Sacha Tauber,2004 Honda S2000,Hoosier,114.182,0.853,97.397,0.000,5.914,9393,2004,Honda S2000,Sacha,Tauber,Weston,FL,268
,13,92,Lee Piccione,1995 BMW M3,Hoosier,Washingt,59.593(2),55.898,55.670,115.344,,,,"Severn, MD",Casey Designs/BimmerHaus/Stran,,Northeast,61.987(1),59.674,59.750,(1.162),558,13,BSP,92,Lee Piccione,1995 BMW M3,Hoosier,115.344,0.853,98.388,0.009,6.905,9298,1995,BMW M3,Lee,Piccione,Severn,MD,324
,14,99,Noah Feldstein,2005 Mazda Mazdaspeed M,Hoosier,Steel Citi,77.903(1),55.439,55.009,115.411,,,[199],"Peninsula, OH",DMS Racing | Thanks,,Great Lakes,61.986,DNF,60.402,(0.067),568,14,BSP,99,Noah Feldstein,2005 Mazdaspeed Miata,Hoosier,115.411,0.853,98.446,0.000,6.962,9293,2005,Mazdaspeed Miata,Noah,Feldstein,Peninsula,OH,327
,15,21,Jim Kritzler,1990 Chevrolet Corvette,Hoosier,Houston,57.872,57.685,57.654,119.052,,,[121],"Pearland, TX",,,Southwest,62.367,62.448,61.398,(3.641),941,15,BSP,21,Jim Kritzler,1990 Chevy Corvette,Hoosier,119.052,0.853,101.551,0.012,10.068,9009,1990,Chevy Corvette,Jim,Kritzler,Pearland,TX,583
,16,13,Kirk Boston,1973 Datsun 240Z,Hoosier,Washingt,57.973,65.725(1),57.155,119.460,,,,"Severn, MD",Stranoparts.com,,Northeast,63.038,DNF,62.305,(0.408),969,16,BSP,13,Kirk Boston,1973 Datsun 240Z,Hoosier,119.460,0.853,101.899,0.035,10.416,8978,1973,Datsun 240Z,Kirk,Boston,Severn,MD,614
T,1,86,Kristen Rosenthal,2004 Honda S2000,Hoosier,Florida,57.741(1),54.873,54.691,114.386,,,,"Fort Lauderdale, FL",Team Peculiar/Hoosier/Urge Desig,,Southeast,61.982,61.109,59.695,,426,1,BSPL,86,Kristen Rosenthal,2004 Honda S2000,Hoosier,114.386,0.853,97.571,0.010,6.088,9376,2004,Honda S2000,Kristen,Rosenthal,Fort Lauderdale,FL,281
,2,99,Lauren Kane Porta,2005 Mazda Miata,Hoosier,California,58.473,57.129,56.380,118.357,,,,"Yorba Linda, CA",Miata Roadster,,SoPac,64.507(1),62.188,61.977,(3.971),877,2,BSPL,99,Lauren Kane Porta,2005 Mazda Miata,Hoosier,118.357,0.853,100.959,0.011,9.475,9061,2005,Mazda Miata,Lauren Kane,Porta,Yorba Linda,CA,516
,3,26,Lacie Edens,2005 Mazda MSMiata,Hoosier,Arkansas,60.412(1),57.773,DNF,120.840,,,,"Sherwood, AR",www.TwoSixMotorsports.com/She,,Midwest,64.533,63.067,DNF,(2.483),1058,3,BSPL,26,Lacie Edens,2005 Mazda MS Miata,Hoosier,120.840,0.853,103.077,0.014,11.593,8875,2005,Mazda MS Miata,Lacie,Edens,Sherwood,AR,740
T,1,199,Billy Davis,1999 Mazda Miata,Hoosier,New Eng,56.026,55.491,59.854(2),106.376,,,[99],"Auburn Hills, MI",MiataRoadster.com / Evoschool.co,,Northeast,52.904(1),51.057,50.885,,1,1,CSP,199,Billy Davis,1999 Mazda Miata,Hoosier,106.376,0.860,91.483,0.000,0.000,10000,1999,Mazda Miata,Billy,Davis,Auburn Hills,MI,53
T,2,198,Neal Tovsen,1990 Mazda Miata,Hoosier,Milwauke,56.612,55.580,56.350,107.301,,,[98],"Apple Valley, MN",ConeCoach,,Central,51.721,51.989,53.230(1),(0.925),7,2,CSP,198,Neal Tovsen,1990 Mazda Miata,Hoosier,107.301,0.860,92.279,0.182,0.795,9914,1990,Mazda Miata,Neal,Tovsen,Apple Valley,MN,70
T,3,99,Bob Davis,1999 Mazda Miata,Hoosier,New Eng,58.105,57.269,57.977,109.302,,,[199],"New Haven, CT",miataroadster.com,,Northeast,55.409(1),52.440,52.033,(2.001),43,3,CSP,99,Bob Davis,1999 Mazda Miata,Hoosier,109.302,0.860,94.000,0.005,2.516,9732,1999,Mazda Miata,Bob,Davis,New Haven,CT,107
T,4,27,Stephen King,1994 Mazda Miata,Hoosier,Arizona B,59.398,57.617,DNF,109.456,,,[127],"Tempe, AZ",Thank you Burrow Family Racing,,Southwest,54.974(1),52.461,51.839,(0.154),46,4,CSP,27,Stephen King,1994 Mazda Miata,Hoosier,109.456,0.860,94.132,0.091,2.649,9719,1994,Mazda Miata,Stephen,King,Tempe,AZ,111
,5,98,Todd Cochran,1990 Mazda Miata,Hoosier,Milwauke,59.793(1),57.990,70.301,110.737,,,[198],"Minneapolis, MN",Apruve,,Central,DNF,53.091,52.747,(1.281),98,5,CSP,98,Todd Cochran,1990 Mazda Miata,Hoosier,110.737,0.860,95.234,0.014,3.750,9606,1990,Mazda Miata,Todd,Cochran,Minneapolis,MN,145
,6,91,Bob Neff,1990 Mazda Miata,Hoosier,Texas,DNF,59.058,59.353,112.697,,,[191],"Allen, TX",Miata Roadster,,Southwest,57.580(1),58.573(2),53.639,(1.960),314,6,CSP,91,Bob Neff,1990 Mazda Miata,Hoosier,112.697,0.860,96.919,0.002,5.436,9439,1990,Mazda Miata,Bob,Neff,Allen,TX,197
,7,191,Steve Eberlein,1990 Mazda Miata,Hoosier,Texas,63.042(2),DNF,59.510,113.149,,,[91],"Aledo, TX",Miata Roadster,,Southwest,55.413,53.639,55.372(1),(0.452),380,7,CSP,191,Steve Eberlein,1990 Mazda Miata,Hoosier,113.149,0.860,97.308,0.004,5.825,9401,1990,Mazda Miata,Steve,Eberlein,Aledo,TX,223
,8,127,Larry Burrow,1994 Mazda Miata,Hoosier,Arizona,60.221,58.897,59.049,113.707,,,[27],"Fountain Hills, AZ",,,SoPac,58.084(1),54.810,55.524,(0.558),456,8,CSP,127,Larry Burrow,1994 Mazda Miata,Hoosier,113.707,0.860,97.788,0.005,6.305,9355,1994,Mazda Miata,Larry,Burrow,Fountain Hills,AZ,247
,9,195,Hector San Nicolas,1995 Mazda Miata,Hoosier,Central F,60.105(1),58.031,59.913(1),No Time,,,[95],"Hollywood, FL",Apex Alignment/ Mertom Inc,,Southeast,DNS,DNS,DNS,,1295,9,CSP,195,Hector San Nicolas,1995 Mazda Miata,Hoosier,No Time,0.860,999.999,––,––,––,1995,Mazda Miata,Hector San,Nicolas,Hollywood,FL,
,10,95,Oliver Licul,1995 Mazda Apex Miata,Hoosier,Central F,61.172(1),DNF,58.699,No Time,,,[195],"Davie, FL",Apex Alignment & Mertom Inc.,,Southeast,DNS,DNS,DNS,,1295,10,CSP,95,Oliver Licul,1995 Mazda Apex Miata,Hoosier,No Time,0.860,999.999,––,––,––,1995,Mazda Apex Miata,Oliver,Licul,Davie,FL,
T,1,198,Katie Lacey,1990 Mazda Miata,Hoosier,Milwauke,58.839,59.185,58.560,113.852,,,[98],"Apple Valley, MN",ConeCoach,,Central,55.292,56.642(1),57.185(1),,478,1,CSPL,198,Katie Lacey,1990 Mazda Miata,Hoosier,113.852,0.860,97.913,0.007,6.429,9343,1990,Mazda Miata,Katie,Lacey,Apple Valley,MN,253
T,2,98,Gretchen Austin,1990 Mazda Miata,Hoosier,Milwauke,91.298(1),59.890,72.276(2),115.203,,,[198],"Minneapolis, MN",ConeCoach.com,,Central,DNF,55.313,DNF,(1.351),678,2,CSPL,98,Gretchen Austin,1990 Mazda Miata,Hoosier,115.203,0.860,99.075,0.017,7.591,9234,1990,Mazda Miata,Gretchen,Austin,Minneapolis,MN,316
,3,91,Jodi Fordahl,1990 Mazda Miata,Hoosier,Northwest,61.592,63.235(1),60.345,119.177,,,[191],"Bremerton, WA",,,NorPac,58.832(1),61.113(2),69.999(1),(3.974),1016,3,CSPL,91,Jodi Fordahl,1990 Mazda Miata,Hoosier,119.177,0.860,102.492,0.011,11.009,8926,1990,Mazda Miata,Jodi,Fordahl,Bremerton,WA,590
,4,191,Sharon Eberlein,1990 Mazda Miata,Hoosier,Texas,64.733,63.716,62.300,119.895,,,[91],"Aledo, TX",Miata Roadster,,Southwest,57.595,60.844(1),58.178,(0.718),1062,4,CSPL,191,Sharon Eberlein,1990 Mazda Miata,Hoosier,119.895,0.860,103.110,0.000,11.626,8872,1990,Mazda Miata,Sharon,Eberlein,Aledo,TX,651
,5,39,Kate Claffie,2010 Mazda MX-5,BFGoodrich,Washingt,80.697(4),69.307(1),68.257,127.938,,,,"Waldorf, MD",Stranoparts.com,,Northeast,64.090(1),60.990,59.681,(8.043),1239,5,CSPL,39,Kate Claffie,2010 Mazda MX-5,BFGoodrich,127.938,0.860,110.027,0.099,18.543,8315,2010,Mazda MX-5,Kate,Claffie,Waldorf,MD,1147
T,1,159,John Vitamvas,2002 BMW 330Ci,Hoosier,Washingt,54.817,53.738,53.570,111.135,,,[59],"Glenwood, md",Stranoparts/PFTuning/Burntwoods B,,Northeast,58.450,58.646,57.565,,31,1,DSP,159,John Vitamvas,2002 BMW 330Ci,Hoosier,111.135,0.842,93.576,0.029,2.092,9776,2002,BMW 330Ci,John,Vitamvas,Glenwood,md,156
T,2,185,Tamra Hunt,2005 Mazda RX-8,Hoosier,New Eng,54.221,53.762,53.941,111.451,,,[85],"Middlefield, CT",Mazda Motorsports,,Northeast,57.689,57.935,57.804,(0.316),34,2,DSP,185,Tamra Hunt,2005 Mazda RX-8,Hoosier,111.451,0.842,93.842,0.244,2.358,9749,2005,Mazda RX-8,Tamra,Hunt,Middlefield,CT,160
T,3,96,Michael Kuhn,2004 Mazda RX-8,Hoosier,Central C,54.405,54.165,53.703,111.483,,,,"Charlotte, NC",Adaptronic/RacingBrake/OSGiken,,Southeast,58.340,57.953,57.780,(0.032),39,3,DSP,96,Michael Kuhn,2004 Mazda RX-8,Hoosier,111.483,0.842,93.869,0.008,2.385,9746,2004,Mazda RX-8,Michael,Kuhn,Charlotte,NC,163
T,4,59,Shelly Monfort,2002 BMW 330ci,Hoosier,San Franc,54.487,53.746,55.488(1),111.589,,,[159],"Saratoga, CA",Strano Performance Parts/Shamele,,NorPac,57.843,59.893(1),58.172,(0.106),41,4,DSP,59,Shelly Monfort,2002 BMW 330ci,Hoosier,111.589,0.842,93.958,0.017,2.475,9737,2002,BMW 330ci,Shelly,Monfort,Saratoga,CA,168
T,5,144,Michael Feldpusch,1995 BMW 325is,Hoosier,Colorado,54.723,54.191,54.599,113.611,,,[44],"Westminster, CO",ForSale / AutoHaus of Boulder,,Rocky Moun,59.420,60.697(1),59.506,(2.022),133,5,DSP,144,Michael Feldpusch,1995 BMW 325is,Hoosier,113.611,0.842,95.660,0.015,4.177,9563,1995,BMW 325is,Michael,Feldpusch,Westminster,CO,241
,6,175,Kevin Henry,1990 BMW 325i,Hoosier,Washingt,55.112,56.108,DNF,114.316,,,[75],"Alexandria, VA",PF Tuning / SSC Tint / Stranoparts,,Northeast,61.199(1),59.204,60.910(1),(0.705),212,6,DSP,175,Kevin Henry,1990 BMW 325i,Hoosier,114.316,0.842,96.254,0.005,4.771,9504,1990,BMW 325i,Kevin,Henry,Alexandria,VA,272
,7,154,Doug Keiler,BMW 323,Hoosier,Washingt,63.368,55.664,55.055,115.063,,,[54],"Virginia Beach, VA",PF Tuning,,Southeast,60.045,60.008,60.162,(0.747),309,7,DSP,154,Doug Keiler,BMW 323,Hoosier,115.063,0.842,96.883,0.002,5.400,9443,,BMW 323,Doug,Keiler,Virginia Beach,VA,309
,8,85,Andrew Krystinik,2005 Mazda RX-8,Hoosier,New Eng,57.379(1),55.167,DNF,115.394,,,[185],"Middlefield, CT",Mazda Motorsports,,Northeast,60.227,DNF,60.845,(0.331),352,8,DSP,85,Andrew Krystinik,2005 Mazda RX-8,Hoosier,115.394,0.842,97.162,0.033,5.678,9416,2005,Mazda RX-8,Andrew,Krystinik,Middlefield,CT,325
,9,14,Tim Kong,2007 Mazda RX-8,Hoosier,New Eng,56.499,55.713,55.697,116.248,,,[114],"Port Chester, NY",FGMK Financial Services,,Northeast,60.786,61.157,60.551,(0.854),472,9,DSP,14,Tim Kong,2007 Mazda RX-8,Hoosier,116.248,0.842,97.881,0.009,6.397,9346,2007,Mazda RX-8,Tim,Kong,Port Chester,NY,367
,10,44,Eugene Yen,1995 BMW 325is,Hoosier,Colorado,57.722,56.147,56.047,117.450,,,[144],"Boulder, CO",ForSale / Autohaus of Boulder,,Rocky Moun,67.224(1),61.403,61.593,(1.202),651,10,DSP,44,Eugene Yen,1995 BMW 325is,Hoosier,117.450,0.842,98.893,0.003,7.410,9251,1995,BMW 325is,Eugene,Yen,Boulder,CO,449
,11,114,Mike Razny,2007 Mazda Rx8,Hoosier,Chicago,58.433(1),57.688(1),58.742(1),119.021,,,[14],"Lake Zurich, IL",FGMK Financial Services,,Central,DNF,61.333,63.429(1),(1.571),803,11,DSP,114,Mike Razny,2007 Mazda Rx8,Hoosier,119.021,0.842,100.216,0.001,8.732,9129,2007,Mazda Rx8,Mike,Razny,Lake Zurich,IL,582
,12,54,Peter Florance,1999 BMW 323i,Hoosier,Old Domi,59.614(1),56.788,56.234,119.599,,,[154],"Virginia Beach, VA",PFTuning.com  / Beach Threads,,Southeast,63.365,DNF,64.741(1),(0.578),849,12,DSP,54,Peter Florance,1999 BMW 323i,Hoosier,119.599,0.842,100.702,0.019,9.219,9085,1999,BMW 323i,Peter,Florance,Virginia Beach,VA,626
,13,75,Sam Vassallo,1990 BMW 325i,Hoosier,Washingt,59.870(1),DNF,61.465(2),121.266,,,[175],"Boonsboro, MD",Stranoparts.com,,Northeast,62.102,62.922(1),61.396,(1.667),987,13,DSP,75,Sam Vassallo,1990 BMW 325i,Hoosier,121.266,0.842,102.106,0.003,10.623,8960,1990,BMW 325i,Sam,Vassallo,Boonsboro,MD,775
,14,31,Darrell Moskowitz,1994 Honda Prelude,Hoosier,San Franc,67.584(3),DNF,64.378(1),130.332,,,,"Los Banos, CA",NYSE,,NorPac,70.508(1),67.175,65.954,(9.066),1236,14,DSP,31,Darrell Moskowitz,1994 Honda Prelude,Hoosier,130.332,0.842,109.740,0.039,18.256,8336,1994,Honda Prelude,Darrell,Moskowitz,Los Banos,CA,1202
T,1,57,John Laughlin,2015 Ford Mustang,Hoosier,Northwest,58.863,58.310,57.919,111.764,,,,"Akron, OH",StranoParts,,Great Lakes,54.251,54.086,53.845,,30,1,ESP,57,John Laughlin,2015 Ford Mustang,Hoosier,111.764,0.837,93.546,0.018,2.063,9779,2015,Ford Mustang,John,Laughlin,Akron,OH,174
T,2,197,Andrew Pallotta,2010 Ford Shelby GT500,Hoosier,North Car,60.047,58.495,58.714,112.548,,,[97],"Holly Springs, NC",evoschool.com/Stranoparts/Thanks,,Southeast,54.329,54.053,55.926(1),(0.784),50,2,ESP,197,Andrew Pallotta,2010 Ford Shelby GT500,Hoosier,112.548,0.837,94.203,0.011,2.719,9711,2010,Ford Shelby GT500,Andrew,Pallotta,Holly Springs,NC,190
T,3,18,Devin Taylor,2001 Chevrolet Silverado 1,Hoosier,Ohio Val,61.092(1),59.560,59.061,112.864,,,,"Columbus, OH",Schadenfreude Motorsports,,Great Lakes,57.928(1),54.646,53.803,(0.316),60,3,ESP,18,Devin Taylor,2001 Chevy Silverado 1,Hoosier,112.864,0.837,94.467,0.023,2.984,9684,2001,Chevy Silverado 1,Devin,Taylor,Columbus,OH,205
T,4,87,Kit Gauthier,2012 Ford Mustang,Hoosier,Northwest,59.118,DNF,59.318,112.871,,,,"Kirkland, WA",Brads Custom Auto,,NorPac,53.840,53.753,54.101,(0.007),61,4,ESP,87,Kit Gauthier,2012 Ford Mustang,Hoosier,112.871,0.837,94.473,0.006,2.990,9684,2012,Ford Mustang,Kit,Gauthier,Kirkland,WA,206
T,5,191,James Darden,2001 Chevrolet Camaro,Hoosier,Continent,63.905(2),59.177,62.868(2),113.991,,,[91],"Brighton, CO",,,Rocky Moun,56.451(1),54.814,57.876(2),(1.120),111,5,ESP,191,James Darden,2001 Chevy Camaro,Hoosier,113.991,0.837,95.410,0.015,3.927,9588,2001,Chevy Camaro,James,Darden,Brighton,CO,256
,6,157,PJ Corrales,2004 Ford Mustang,Hoosier,New Eng,58.679,63.384(2),60.025,114.383,,,[57],"Rocky Hill, CT",Thanks John,,Northeast,57.255(1),60.783(3),55.704(1),(0.392),141,6,ESP,157,PJ Corrales,2004 Ford Mustang,Hoosier,114.383,0.837,95.739,0.010,4.255,9556,2004,Ford Mustang,PJ,Corrales,Rocky Hill,CT,280
,7,69,Bryan Mancuso,2006 Ford Mustang,Hoosier,New Eng,61.041,60.781,59.964,114.586,,,[169],"Terryville, CT",G-Fab / Big Budget Racing,,Northeast,93.390,54.622,54.676,(0.203),162,7,ESP,69,Bryan Mancuso,2006 Ford Mustang,Hoosier,114.586,0.837,95.908,0.010,4.425,9539,2006,Ford Mustang,Bryan,Mancuso,Terryville,CT,291
,8,169,Tim Bergstrom,2006 Ford Mustang,Hoosier,Arizona,61.892,DNF,60.132,114.719,,,[69],"Scottsdale, AZ",,,SoPac,55.936,54.587,54.607,(0.133),171,8,ESP,169,Tim Bergstrom,2006 Ford Mustang,Hoosier,114.719,0.837,96.020,0.032,4.536,9528,2006,Ford Mustang,Tim,Bergstrom,Scottsdale,AZ,296
,9,88,Mark Foley,1999 Pontiac Firebird,Hoosier,Ozark Mo,DNF,61.759(1),59.686,115.180,,,,"Springfield, MO",Brookline Doorworks,,Midwest,55.574,55.494,59.663(2),(0.461),231,9,ESP,88,Mark Foley,1999 Pontiac Firebird,Hoosier,115.180,0.837,96.406,0.005,4.922,9489,1999,Pontiac Firebird,Mark,Foley,Springfield,MO,314
,10,91,Keath Marx,2001 Chevrolet camaro,Bridgestone,Texas,63.007(1),60.982,60.587,116.204,,,[191],"Mineral Wells, Tx",Big 5 Tire/Dusold Designs/Lariat A,,Southwest,56.788,55.646,55.617,(1.024),367,10,ESP,91,Keath Marx,2001 Chevy Camaro,Bridgestone,116.204,0.837,97.263,0.013,5.779,9406,2001,Chevy Camaro,Keath,Marx,Mineral Wells,Tx,362
,11,97,Jeff Cox,2010 Ford Mustang GT500,Hoosier,East Tenne,61.608,61.115,60.274,116.617,,,[197],"Knoxville, TN",Stranoparts.com,,Southeast,56.343,56.781,58.192(1),(0.413),430,11,ESP,97,Jeff Cox,2010 Ford Mustang GT500,Hoosier,116.617,0.837,97.608,0.008,6.125,9372,2010,Ford Mustang GT500,Jeff,Cox,Knoxville,TN,390
,12,27,Robert Stanley,2017 Ford Mustang GT,Bridgestone,Colorado,60.364,61.098,60.606,116.914,,,,"Highlands Ranch, CO",Wyld Stalyns,,Rocky Moun,57.391(1),58.101(1),56.550,(0.297),469,12,ESP,27,Robert Stanley,2017 Ford Mustang GT,Bridgestone,116.914,0.837,97.857,0.008,6.374,9349,2017,Ford Mustang GT,Robert,Stanley,Highlands Ranch,CO,406
,13,67,Clint Griest,2006 Mazda Speed6,Hoosier,St. Louis,67.299(2),60.838,60.192,141.623,,,,"AUBURN HILLS, MI",,,Central,81.431,115.324,DNF,(24.709),1284,13,ESP,67,Clint Griest,2006 Mazda Speed6,Hoosier,141.623,0.837,118.538,0.721,27.055,7718,2006,Mazda Speed6,Clint,Griest,AUBURN HILLS,MI,1284
,14,189,Stuart Maxcy,Ford Mustang,Hoosier,Texas,62.979(1),61.173,DNS,No Time,,,[89],"McKinney, TX",MaxcySpeed &Co.,,Southwest,DNS,DNS,DNS,,1295,14,ESP,189,Stuart Maxcy,Ford Mustang,Hoosier,No Time,0.837,999.999,––,––,––,,Ford Mustang,Stuart,Maxcy,McKinney,TX,
,15,89,Doug Maxcy,Ford Mustang,Hoosier,Texas,63.613,62.806,67.010,No Time,,,[189],"McKinney, TX",MaxcySpeed &Co.,,Southwest,DNS,DNS,DNS,,1295,15,ESP,89,Doug Maxcy,Ford Mustang,Hoosier,No Time,0.837,999.999,––,––,––,,Ford Mustang,Doug,Maxcy,McKinney,TX,
T,1,87,Jessica Gauthier,2012 Ford Mustang,Hoosier,Northwest,62.975,64.196(1),60.999,117.032,,,,"Kirkland, WA",Brads Custom Auto,,NorPac,57.205,58.426,56.033,,486,1,ESPL,87,Jessica Gauthier,2012 Ford Mustang,Hoosier,117.032,0.837,97.956,0.003,6.472,9339,2012,Ford Mustang,Jessica,Gauthier,Kirkland,WA,416
T,2,142,Cindy Duncan,2010 Ford Mustang Shelby,GHoosier,Central K,63.410,62.705(1),61.883,117.404,,,[42],"Lanesville, IN",Andys Auto & Truck Acc,,Great Lakes,56.268,55.521,55.823,(0.372),536,2,ESPL,142,Cindy Duncan,2010 Mustang Shelby GT,Hoosier,117.404,0.837,98.267,0.012,6.784,9310,2010,Mustang Shelby GT,Cindy,Duncan,Lanesville,IN,446
